speaker_prompt_audio_filename,speaker,speaker_prompt_text_transcription,content_to_synthesize,output_audio_filename
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關閉臥室的燈。,speaker011_C4_1
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把臥室的燈關上。,speaker011_C4_2
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關掉臥室的電燈。,speaker011_C4_3
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓臥室的電燈關閉。,speaker011_C4_4
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把臥室的燈光關閉。,speaker011_C4_5
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,臥室的燈關掉。,speaker011_C4_6
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把臥室的燈光關掉。,speaker011_C4_7
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓臥室的燈光關閉。,speaker011_C4_8
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓臥室的燈關掉。,speaker011_C4_9
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關掉臥室的燈光。,speaker011_C4_10
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,臥室的燈光關掉。,speaker011_C4_11
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把臥室的燈光熄掉。,speaker011_C4_12
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關閉臥室的燈光。,speaker011_C4_13
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,臥室的燈關上。,speaker011_C4_14
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把臥室的燈熄掉。,speaker011_C4_15
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關閉臥室的電燈。,speaker011_C4_16
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關掉臥室的燈。,speaker011_C4_17
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓臥室的燈光熄掉。,speaker011_C4_18
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把臥室的燈關上。,speaker011_C4_19
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,臥室的燈光關閉。,speaker011_C4_20
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關上臥室的燈。,speaker011_C4_21
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把臥室的燈光關上。,speaker011_C4_22
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓臥室的燈光關上。,speaker011_C4_23
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,臥室的燈光關上。,speaker011_C4_24
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈打開。,speaker011_C5_0
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,開啟餐廳的燈。,speaker011_C5_1
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈點亮。,speaker011_C5_2
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,點亮餐廳的燈。,speaker011_C5_3
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的燈亮起來。,speaker011_C5_4
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,開啟餐廳的燈光。,speaker011_C5_5
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,打開餐廳的燈。,speaker011_C5_6
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的燈光亮起來。,speaker011_C5_7
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的燈光點亮。,speaker011_C5_8
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈光打開。,speaker011_C5_9
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,餐廳的燈亮起來。,speaker011_C5_10
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈光開啟。,speaker011_C5_11
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的燈光亮起。,speaker011_C5_12
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈開啟。,speaker011_C5_13
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,打亮餐廳的燈。,speaker011_C5_14
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的燈光開啟。,speaker011_C5_15
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,餐廳的燈光亮起來。,speaker011_C5_16
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,開餐廳的燈。,speaker011_C5_17
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的燈光打開。,speaker011_C5_18
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,點亮餐廳的燈光。,speaker011_C5_19
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的燈打開。,speaker011_C5_20
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,開起餐廳的燈。,speaker011_C5_21
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,餐廳的燈光點亮。,speaker011_C5_22
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的燈光亮著。,speaker011_C5_23
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,打開餐廳的燈光。,speaker011_C5_24
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈關掉。,speaker011_C6_0
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關閉餐廳的燈。,speaker011_C6_1
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈關上。,speaker011_C6_2
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關掉餐廳的電燈。,speaker011_C6_3
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的電燈關閉。,speaker011_C6_4
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈光關閉。,speaker011_C6_5
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,餐廳的燈關掉。,speaker011_C6_6
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈光關掉。,speaker011_C6_7
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的燈光關閉。,speaker011_C6_8
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的燈關掉。,speaker011_C6_9
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關掉餐廳的燈光。,speaker011_C6_10
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,餐廳的燈光關掉。,speaker011_C6_11
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈光熄掉。,speaker011_C6_12
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關閉餐廳的燈光。,speaker011_C6_13
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,餐廳的燈關上。,speaker011_C6_14
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈熄掉。,speaker011_C6_15
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關閉餐廳的電燈。,speaker011_C6_16
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關掉餐廳的燈。,speaker011_C6_17
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的燈光熄掉。,speaker011_C6_18
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈關上。,speaker011_C6_19
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,餐廳的燈光關閉。,speaker011_C6_20
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關上餐廳的燈。,speaker011_C6_21
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把餐廳的燈光關上。,speaker011_C6_22
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓餐廳的燈光關上。,speaker011_C6_23
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,餐廳的燈光關上。,speaker011_C6_24
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈打開。,speaker011_C7_0
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,開啟書房的燈。,speaker011_C7_1
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈點亮。,speaker011_C7_2
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,點亮書房的燈。,speaker011_C7_3
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓書房的燈亮起來。,speaker011_C7_4
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,開啟書房的電燈。,speaker011_C7_5
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,打開書房的燈。,speaker011_C7_6
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓書房的燈光亮起來。,speaker011_C7_7
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓書房的燈點亮。,speaker011_C7_8
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈光打開。,speaker011_C7_9
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,書房的燈亮起來。,speaker011_C7_10
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的電燈打開。,speaker011_C7_11
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓書房的電燈亮起來。,speaker011_C7_12
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈光開啟。,speaker011_C7_13
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈點亮。,speaker011_C7_14
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,打開書房的電燈。,speaker011_C7_15
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓書房的電燈點亮。,speaker011_C7_16
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓書房的燈打開。,speaker011_C7_17
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,開書房的電燈。,speaker011_C7_18
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的電燈開啟。,speaker011_C7_19
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,點亮書房的電燈。,speaker011_C7_20
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,書房的電燈亮起來。,speaker011_C7_21
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,書房的燈光打開。,speaker011_C7_22
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,開起書房的電燈。,speaker011_C7_23
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓書房的燈光點亮  。,speaker011_C7_24
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈關掉。,speaker011_C8_0
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關閉書房的燈。,speaker011_C8_1
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈關上。,speaker011_C8_2
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關掉書房的電燈。,speaker011_C8_3
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓書房的電燈關閉。,speaker011_C8_4
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈光關閉。,speaker011_C8_5
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,書房的燈關掉。,speaker011_C8_6
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈光關掉。,speaker011_C8_7
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓書房的燈光關閉。,speaker011_C8_8
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓書房的燈關掉。,speaker011_C8_9
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關掉書房的燈光。,speaker011_C8_10
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,書房的燈光關掉。,speaker011_C8_11
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈光熄掉。,speaker011_C8_12
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關閉書房的燈光。,speaker011_C8_13
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,書房的燈關上。,speaker011_C8_14
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈熄掉。,speaker011_C8_15
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關閉書房的電燈。,speaker011_C8_16
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關掉書房的燈。,speaker011_C8_17
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓書房的燈光熄掉。,speaker011_C8_18
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈關上。,speaker011_C8_19
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,書房的燈光關閉。,speaker011_C8_20
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,關上書房的燈。,speaker011_C8_21
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把書房的燈光關上。,speaker011_C8_22
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓書房的燈光關上。,speaker011_C8_23
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,書房的燈光關上。,speaker011_C8_24
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把廚房的燈打開。,speaker011_C9_0
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,開啟廚房的燈。,speaker011_C9_1
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把廚房的燈光打開。,speaker011_C9_2
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓廚房的燈亮起來。,speaker011_C9_3
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,打開廚房的燈。,speaker011_C9_4
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,廚房的燈亮起來。,speaker011_C9_5
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,點亮廚房的燈。,speaker011_C9_6
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓廚房的燈光亮起來。,speaker011_C9_7
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把廚房的燈點亮。,speaker011_C9_8
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,廚房的燈光亮起來。,speaker011_C9_9
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,開廚房的燈。,speaker011_C9_10
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,廚房的燈光打開。,speaker011_C9_11
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓廚房的燈光點亮。,speaker011_C9_12
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,把廚房的燈光開啟。,speaker011_C9_13
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,讓廚房的燈光打開。,speaker011_C9_14
speaker011,speaker011,部分弱勢家庭仍然無法負擔租金。,廚房的燈光點亮。,speaker011_C9_15
